Title,Release_Year,Genre,Synopsis,Poster_URL,Movie_ID,Movie_URL,Duration,Certification,Voters,Rating
No Reservations,(2022),"Drama,Fantasy,Mystery","Nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. What starts off as an easy task soon unravels, sending the killer into the heart of darkness.","https://m.media-amazon.com/images/M/MV5BNzM3NzU2NzUzMV5BMl5BanBnXkFtZTcwNjY2OTUxNw@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1788391,https://www.imdb.com/title/tt1788391/,78 min,PG-13,"3,961",5.8
Kindred,(1995),"Action,Adventure,Comedy","On an alternate Earth, the Joker tricks Superman into killing Lois Lane, which causes a rampage in the hero. Superman decides to take control of Earth; Batman and his allies will have to attempt to stop him.","https://m.media-amazon.com/images/M/MV5BYzA3ZmI1NzMtMTcxMi00ODg4LWFhMGItMTE2ZjIxODUzZTFiXkEyXkFqcGdeQXVyMTA1NzAwODMz._V1_QL75_UX280_CR0,3,280,414_.jpg",5012504,https://www.imdb.com/title/tt5012504/,112 min,NA,"3,941",8.7
Cutthroat Island,(I) (2015),"Drama,Horror,Sci-Fi","The true story of Rachel Joy Scott, the first student killed in the Columbine High School shooting on April 20, 1999.","https://m.media-amazon.com/images/M/MV5BMDA0MDk5M2ItMDc5Yy00ZjVlLTg4YTYtMmRkMjc4ZDg4ZjU2XkEyXkFqcGdeQXVyNDY3NDM0ODE@._V1_QL75_UX280_CR0,3,280,414_.jpg",4950110,https://www.imdb.com/title/tt4950110/,23 min,NA,"67,928",8.8
Maggie,(2011),"Action,Crime,Horror","Follow Red Guy, Yellow Guy, and Green Duck as they learn about family, electricity, and death. Beware the strange and dangerous twists that come their way as their seemingly-safe house reveals that they live in an actual nightmare.","https://m.media-amazon.com/images/M/MV5BYjNjNDU2MzMtYjEyZi00ODQwLTk2MGItZWExYzBmYTczYjQ1XkEyXkFqcGdeQXVyMTEyNDk4MzE3._V1_QL75_UX280_CR0,3,280,414_.jpg",14932528,https://www.imdb.com/title/tt14932528/,22 min,UA 13+,"58,032",6.7
Kill List,(2021),"Animation,Action,Adventure",Comedian Dave Chappelle hosts this sketch-comedy show that parodies many of the nuances of race and culture.,"https://m.media-amazon.com/images/M/MV5BOWNjYTg5NGMtOWRjNy00ZGNlLTg2MmYtZjQ5NTM0MTQxOGM2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX280_CR0,3,280,414_.jpg",0353049,https://www.imdb.com/title/tt0353049/,124 min,18,"51,543",6.1
Injustice,(2016),"Biography,Drama","In 1800s England, a well meaning but selfish young woman meddles in the love lives of her friends.","https://m.media-amazon.com/images/M/MV5BOGRiODEzM2QtOTUyYi00MWRlLTg4MzMtZGI0YmUzNWUyMjQ0XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",9214832,https://www.imdb.com/title/tt9214832/,121 min,U,"97,634",6.7
I'm Not Ashamed,(2022– ),"Animation,Comedy,Horror",A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight.,"https://m.media-amazon.com/images/M/MV5BMDQ0MWEzMDEtMGZmNC00NjQ0LWJlNDItZDMyNDc5MmFkODJjXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX280_CR0,3,280,414_.jpg",6402468,https://www.imdb.com/title/tt6402468/,93 min,U,"181,411",6.6
Don't Hug Me I'm Scared,(2003–2006),"Comedy,Music",Four teenage mutant ninja turtles emerge from the shadows to protect New York City from a gang of criminal ninjas.,"https://m.media-amazon.com/images/M/MV5BNzg3NTQ4NDk5NV5BMl5BanBnXkFtZTgwNzMzNDg4NjE@._V1_QL75_UX280_CR0,3,280,414_.jpg",0100758,https://www.imdb.com/title/tt0100758/,90 min,U,"209,143",8.1
Chappelle's Show,(2021),"Action,Adventure,Drama","An outlaw cat, his childhood egg-friend, and a seductive thief kitty set out in search for the eggs of the fabled Golden Goose to clear his name, restore his lost honor, and regain the trust of his mother and town.","https://m.media-amazon.com/images/M/MV5BMTMxMTU5MTY4MV5BMl5BanBnXkFtZTcwNzgyNjg2NQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0448694,https://www.imdb.com/title/tt0448694/,86 min,NA,"9,060",8.5
Blood Red Sky,(1990),"Action,Adventure,Comedy",A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.,"https://m.media-amazon.com/images/M/MV5BYzBjZTNkMzQtZmNkOC00Yzk0LTljMjktZjk3YWVlZjY3NTk2XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX280_CR0,3,280,414_.jpg",0129167,https://www.imdb.com/title/tt0129167/,60 min,R,"2,296",5.0
Teenage Mutant Ninja Turtles,(2011),"Animation,Adventure,Comedy",New show will serve up a new twist on the mega-hit RuPaul's Drag Race as it pits queens from previous seasons in a wig-to-wig drag battle royale.,"https://m.media-amazon.com/images/M/MV5BNzBiMGY4OGItNWZkMy00NmI0LWI1OGQtNTcwMDMxN2I0YmM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",2301351,https://www.imdb.com/title/tt2301351/,103 min,PG-13,"7,485",6.8
Puss in Boots,(1999),"Animation,Action,Adventure",A CIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent.,"https://m.media-amazon.com/images/M/MV5BNTUwODQyNjM0NF5BMl5BanBnXkFtZTcwNDMwMTU1Mw@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1320253,https://www.imdb.com/title/tt1320253/,105 min,NA,"1,330",5.4
The Iron Giant,(2012– ),"Game-Show,Reality-TV","Chile 1973 is ruled by the dictator Pinochet. The wealthy don't see the violence, terror, executions etc. including Irene. She's engaged to an officer in the fascist military. She meets Francisco who opens her eyes to truth and love.","https://m.media-amazon.com/images/M/MV5BMzhiOTY5YTMtZGI2MS00NjRmLWIwODctYzVlODdkOWVhZjBlXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX280_CR0,3,280,414_.jpg",0110712,https://www.imdb.com/title/tt0110712/,106 min,PG-13,"7,294",5.4
RuPaul's Drag Race All Stars,(2010),"Action,Adventure,Thriller","Based on the life of Olympic hopeful Steve Prefontaine, a long distance runner who lived in Oregon and died young.","https://m.media-amazon.com/images/M/MV5BMTk2MzE0NjQ0Nl5BMl5BanBnXkFtZTcwMzUxMjkxMQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0119937,https://www.imdb.com/title/tt0119937/,82 min,R,"6,050",6.5
The Expendables,(1994),"Drama,Romance,Thriller",A shy investigator assumes the identity of a small town murder victim in order to solve her gruesome death.,"https://m.media-amazon.com/images/M/MV5BNjEzOWYxNDktNDFlYi00ZGFmLTg2YjYtYmIxOTllYTk4Y2ZmXkEyXkFqcGdeQXVyNjc0NDQ3Nw@@._V1_QL75_UX280_CR0,3,280,414_.jpg",3313182,https://www.imdb.com/title/tt3313182/,99 min,NA,"2,116",5.6
Of Love and Shadows,(1997),"Biography,Drama,Romance","An unassuming pet photographer is thrown into serious action, adventure and romance when he's forced to marry a Croatian bride and spend his honeymoon at a remote tropical resort where she is kidnapped.","https://m.media-amazon.com/images/M/MV5BMTc4MjM3Nzk5MF5BMl5BanBnXkFtZTcwNzUwNzcxOA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1381418,https://www.imdb.com/title/tt1381418/,97 min,UA,"25,198",6.4
Prefontaine,(2018),"Drama,Mystery,Thriller","A college freshman joins her university's rowing team and undertakes an obsessive physical and psychological journey to make it to the top varsity boat, no matter the cost.","https://m.media-amazon.com/images/M/MV5BNWNhMTg0MzAtNmNkNC00NjU2LTgwYTAtMTllNTQ1MDU5NjNjXkEyXkFqcGdeQXVyMTE1MzI2NzIz._V1_QL75_UX280_CR0,3,280,414_.jpg",11131464,https://www.imdb.com/title/tt11131464/,20 min,NA,"4,255",7.6
The White Orchid,(2011),"Action,Comedy,Crime",This anthology series of terror features diverse characters facing primal fears in spine-chilling situations that stretch past daily routine.,"https://m.media-amazon.com/images/M/MV5BOGQzZWNiOTQtMjEzYy00NWRkLTlkZjQtMWY5N2Y4MmZjOGVhXkEyXkFqcGdeQXVyMTk4MjkwMzM@._V1_QL75_UX280_CR0,3,280,414_.jpg",6873926,https://www.imdb.com/title/tt6873926/,99 min,A,"407,770",7.6
You May Not Kiss the Bride,(2021),"Drama,Sport","At Pacific Palisades High, a poor Latino falls hard for a troubled girl from an affluent neighborhood.","https://m.media-amazon.com/images/M/MV5BYWFiNGZiMWMtNTJhOC00N2I1LWJjMmItODBlNDcxMmU0NTgzXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0250224,https://www.imdb.com/title/tt0250224/,90 min,16,"246,035",7.5
The Novice,(2017– ),"Drama,Horror,Mystery","To save her small law firm, earnest lawyer Susan takes a high-paying case from Nick, a charming new client who wants to sue a dating website that guarantees love. But as the case heats up, so do Susan and Nick's feelings for each other.","https://m.media-amazon.com/images/M/MV5BNDE1MmE4MTktNzU0OS00YjdmLWEyNzYtY2JhNWE4ZWVlYmY5XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_QL75_UX280_CR0,3,280,414_.jpg",11100856,https://www.imdb.com/title/tt11100856/,-,U,"182,816",6.8
Two Sentence Horror Stories,(2001),"Drama,Romance","Maddie, a teen stuck in the afterlife investigating her own disappearance, goes on a crime-solving journey as she adjusts to high school purgatory.","https://m.media-amazon.com/images/M/MV5BOGQ3ZjhhYzEtNjczZi00YTlhLThlNzctNWU4NTBhMzYxNzg4XkEyXkFqcGdeQXVyMTQzNTA5MzYz._V1_QL75_UX280_CR0,3,280,414_.jpg",21057450,https://www.imdb.com/title/tt21057450/,162 min,UA 7+,"1,635",8.3
Crazy/Beautiful,(2020),"Comedy,Romance","Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire.","https://m.media-amazon.com/images/M/MV5BNWFlYWY2YjYtNjdhNi00MzVlLTg2MTMtMWExNzg4NmM5NmEzXkEyXkFqcGdeQXVyMDk5Mzc5MQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0099674,https://www.imdb.com/title/tt0099674/,45 min,NA,"55,354",7.5
Love Guaranteed,(2023– ),"Drama,Fantasy",Common people discover that they have super powers. Their lives intertwine as a devastating event must be prevented.,"https://m.media-amazon.com/images/M/MV5BMjI3ODU0OTQ1MV5BMl5BanBnXkFtZTgwNzI0MTQ2MzE@._V1_QL75_UX280_CR0,3,280,414_.jpg",0813715,https://www.imdb.com/title/tt0813715/,105 min,UA,"435,436",6.9
The Godfather Part III,(1990),"Crime,Drama",A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.,"https://m.media-amazon.com/images/M/MV5BNWY1MDJkZGUtZTE2OS00ODZiLTlmNzQtMDZjNzM2ZjkwM2QxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX280_CR0,3,280,414_.jpg",0108160,https://www.imdb.com/title/tt0108160/,187 min,A,"239,450",7.0
Heroes,(II) (2006–2010),"Drama,Fantasy,Sci-Fi","A vast community of chimpanzees thrives in a forest in Uganda, navigating complex social politics, family dynamics and dangerous territory disputes.","https://m.media-amazon.com/images/M/MV5BMmQzMmVlNjAtZGEzMi00N2NkLTk4YTEtYjk3NDdiYjBjZGIyXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_QL75_UX280_CR0,3,280,414_.jpg",27205918,https://www.imdb.com/title/tt27205918/,30 min,R,"9,084",5.5
Sleepless in Seattle,(1993),"Comedy,Drama,Romance","A straight-laced propane salesman in Arlen, Texas tries to deal with the wacky antics of his family and friends, while also trying to keep his son in line.","https://m.media-amazon.com/images/M/MV5BNzI5ODk5MTMtMDE4OC00ZWM5LTg0MzYtNTJmZTY3OWY3NzEzXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0118375,https://www.imdb.com/title/tt0118375/,109 min,UA,"172,355",6.5
Chimp Empire,(2023),Documentary,"A smart but sensible new graduate lands a job as an assistant to Miranda Priestly, the demanding editor-in-chief of a high fashion magazine.","https://m.media-amazon.com/images/M/MV5BZjQ3ZTIzOTItMGNjNC00MWRmLWJlMGEtMjJmMDM5ZDIzZGM3XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_QL75_UX280_CR0,3,280,414_.jpg",0458352,https://www.imdb.com/title/tt0458352/,123 min,R,"42,321",5.6
King of the Hill,(1997–2010),"Animation,Comedy,Drama",A husband and wife who recently lost their baby adopt a 9-year-old girl who is not nearly as innocent as she appears.,"https://m.media-amazon.com/images/M/MV5BMTBjMjY0ODEtZGVkMy00MjUyLTlkMjAtNDBmNzVjOTk0NzQyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX280_CR0,3,280,414_.jpg",1148204,https://www.imdb.com/title/tt1148204/,105 min,PG-13,"28,542",6.6
The Devil Wears Prada,(2006),"Comedy,Drama","Nemo, a high-end art thief, is trapped in a New York penthouse after his heist doesn't go as planned. Locked inside with nothing but priceless works of art, he must use all his cunning and ingenuity to survive.","https://m.media-amazon.com/images/M/MV5BOWU0MjdiMmQtMTQ2OC00YzY4LWEzN2ItOTE4NjIwNmJjMWZmXkEyXkFqcGdeQXVyMTQzNTA5MzYz._V1_QL75_UX280_CR0,3,280,414_.jpg",14781036,https://www.imdb.com/title/tt14781036/,104 min,NA,"12,050",8.1
Orphan,(2009),"Horror,Mystery,Thriller","In a world where people collect Pokémon to do battle, a boy comes across an intelligent talking Pikachu who seeks to be a detective.","https://m.media-amazon.com/images/M/MV5BMDkxNzRmNDYtMDY0OS00N2JhLTkzZWUtMWE3MzZkNDk1MmJiXkEyXkFqcGdeQXVyNTA3MTU2MjE@._V1_QL75_UX280_CR0,3,280,414_.jpg",5884052,https://www.imdb.com/title/tt5884052/,110 min,R,"70,446",6.3
Inside,(I) (2023),"Drama,Thriller",Twin brothers are separated when their parents are murdered but 25 years later they re-unite in order to avenge their parents' death.,"https://m.media-amazon.com/images/M/MV5BNjcyYjg2OGMtOTJiYS00ZjE4LThkZjEtMDEyNmRkMDNhYzliXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX280_CR0,3,280,414_.jpg",0101764,https://www.imdb.com/title/tt0101764/,105 min,A,"35,080",5.5
Pokémon: Detective Pikachu,(2019),"Action,Adventure,Comedy","With instructions from her genius son's carefully crafted notebook, a single mother sets out to rescue a young girl from the hands of her abusive stepfather.","https://m.media-amazon.com/images/M/MV5BMTYwNTc0NTM2NF5BMl5BanBnXkFtZTgwNjkyMjg4MTI@._V1_QL75_UX280_CR0,3,280,414_.jpg",4572792,https://www.imdb.com/title/tt4572792/,30 min,NA,56,8.0
American Hustle,(2013),"Action,Crime",The Wayans siblings present an African-American focused sketch comedy show.,"https://m.media-amazon.com/images/M/MV5BMTk1OTExOTE0OF5BMl5BanBnXkFtZTcwNTI4MjgyMQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0098830,https://www.imdb.com/title/tt0098830/,99 min,NA,"1,264",5.9
Double Impact,(1991),"Crime,Drama,Thriller",When disgraced New York Times reporter Michael Finkel meets accused killer Christian Longo - who has taken on Finkel's identity - his investigation morphs into a game of cat-and-mouse.,"https://m.media-amazon.com/images/M/MV5BZWM2ODc1MGYtYjNkMC00MTQ0LTk1ZWYtYWVjYTg3MzhiZWFlXkEyXkFqcGdeQXVyNTUzOTUwMTk@._V1_QL75_UX280_CR0,3,280,414_.jpg",2273657,https://www.imdb.com/title/tt2273657/,116 min,PG-13,"97,725",6.9
The Book of Henry,(2017),"Comedy,Music","A zombie virus has in the last 4 years spread to all South Korea. 4 Koreans in Hong Kong sail through the blockade to Incheon for USD20,000,000 on a truck.","https://m.media-amazon.com/images/M/MV5BNjkyYWJmODktMGZkMi00MTI1LTkxMjUtZGY4ZTJhMWM2ZmMzXkEyXkFqcGdeQXVyOTQwNjAzMjM@._V1_QL75_UX280_CR0,3,280,414_.jpg",8850222,https://www.imdb.com/title/tt8850222/,-,NA,"1,979",6.3
In Living Color,(1990–1994),"Biography,Crime,Drama",A bounty hunter and a criminal must work together to evade the crooked cops and mercenaries trying to kill them both.,"https://m.media-amazon.com/images/M/MV5BZGI4NWQyNGMtNzk3Ny00NDc1LWE1ZTEtZmNjZmY0OWY1N2FkXkEyXkFqcGdeQXVyNDEyMDk1MA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",26570494,https://www.imdb.com/title/tt26570494/,53 min,NA,"9,826",5.6
True Story,(I) (2015),"Action,Horror,Thriller","Fame, identity, billboards, Corvettes, women teasing men, men obsessed with women, West Hollywood, crystals, UFOs, and the self-proclaimed Rorschach test in pink, glow-in-the-dark queen of the universe, Angelyne.","https://m.media-amazon.com/images/M/MV5BNjBjYTRhOTUtODhmYS00ZmVkLWIzN2MtZjg4ZTY3OTMwZTEzXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_QL75_UX280_CR0,3,280,414_.jpg",7632118,https://www.imdb.com/title/tt7632118/,92 min,13,"41,206",7.4
Busanhaeng 2: Bando,(2020),"Action,Comedy,Drama","On the night of the discovery of a duplicate Earth in the Solar system, an ambitious young student and an accomplished composer cross paths in a tragic accident.","https://m.media-amazon.com/images/M/MV5BMTAzNTIzMjkxNjJeQTJeQWpwZ15BbWU3MDEwNDQ2OTU@._V1_QL75_UX280_CR0,3,280,414_.jpg",1549572,https://www.imdb.com/title/tt1549572/,57 min,NA,"22,145",7.8
The Getback,(2023),"Biography,Drama","Follows Ian and Emma, a married couple, who deal with the ups and downs of their 30-year long marriage.","https://m.media-amazon.com/images/M/MV5BMzI5YjExMjItOTEwMC00OTBhLWI4MTEtYzhjMDA4NDNmMDkxXkEyXkFqcGdeQXVyMTM5NDQ2NjMw._V1_QL75_UX280_CR0,3,280,414_.jpg",15483452,https://www.imdb.com/title/tt15483452/,30 min,R,"43,074",7.3
Angelyne,(2022),"Drama,Romance,Sci-Fi","A retired police officer is on a fresh career path as he rises to the challenge of being a newly single dad. His kids are grateful to him for making sure they're okay, but decide it's time for him to get out of the house, so they turn to Vanessa (Leah Remini), his former police partner, for help.","https://m.media-amazon.com/images/M/MV5BOTM3MGUwNTItNmIyYi00NjFiLTg5NWQtYzRlYzY3ODY3YTM1XkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_QL75_UX280_CR0,3,280,414_.jpg",5462720,https://www.imdb.com/title/tt5462720/,109 min,UA,"19,220",6.1
Another Earth,(2011),Drama,A prepubescent chess prodigy is encouraged to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,"https://m.media-amazon.com/images/M/MV5BNTNlYjBjMGEtOTFkZS00MjM5LTk2ZTktYWVmZTc4NzE3NzAxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",0108065,https://www.imdb.com/title/tt0108065/,22 min,13,"23,050",6.7
Marriage,(2022),Comedy,"A sketch-comedy series that parodies life in Portland, Oregon.","https://m.media-amazon.com/images/M/MV5BOGE2ZTQ3YTEtZTU4NC00NGVlLThjNmUtMGVmYjAzNjdjZmQyL2ltYWdlXkEyXkFqcGdeQXVyMzIyMjcyODI@._V1_QL75_UX280_CR0,3,280,414_.jpg",1780441,https://www.imdb.com/title/tt1780441/,43 min,NA,"23,575",5.8
Kevin Can Wait,(2016–2018),"Biography,Drama,Sport",A District Attorney is terrorized by the criminal he put away years ago when he was a cop.,"https://m.media-amazon.com/images/M/MV5BYTc3YzQ1MzEtNWM0OS00MWYyLTg3OTEtZmMzYWE1MjYwMWU3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX280_CR0,3,280,414_.jpg",0102789,https://www.imdb.com/title/tt0102789/,102 min,A,"10,505",7.5
Searching for Bobby Fischer,(1993),Comedy,A drug addicted teenage boy shows up unexpectedly at his family's home on Christmas Eve.,"https://m.media-amazon.com/images/M/MV5BZGY3ZWMyYjEtMDMzYi00NDQyLWE1MWEtMDNmMjRlOGVkNDc3XkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",7545524,https://www.imdb.com/title/tt7545524/,103 min,U,"488,791",7.2
Portlandia,(2011–2018),"Action,Crime,Drama","In a small town on Christmas Eve, a snowstorm brings together a group of young people.","https://m.media-amazon.com/images/M/MV5BYmM0NzRiODEtMTIzNS00MTgwLWFjZDQtNjUxZjI0MDdjZWQ4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX280_CR0,3,280,414_.jpg",1950235,https://www.imdb.com/title/tt1950235/,92 min,A,"11,557",6.1
Ricochet,(1991),Drama,A present day car accident mysteriously sends a detective back to the 1970s.,"https://m.media-amazon.com/images/M/MV5BMTM4MDg2NTk1OF5BMl5BanBnXkFtZTcwNzI4OTY5MQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0787490,https://www.imdb.com/title/tt0787490/,60 min,A,"49,302",7.0
Ben Is Back,(2018),"Comedy,Romance","A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild F.B.I. Agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and the Mafia.","https://m.media-amazon.com/images/M/MV5BMmM4YzJjZGMtNjQxMy00NjdlLWJjYTItZWZkYzdhOTdhNzFiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX280_CR0,3,280,414_.jpg",1800241,https://www.imdb.com/title/tt1800241/,138 min,UA,"232,194",7.7
Let It Snow,(2019),"Crime,Drama,Mystery",Feature film based on the children's book about a crocodile that lives in New York City.,"https://m.media-amazon.com/images/M/MV5BYjNhZjA3MTctOTFjNi00Mjg5LTk3ODctOGZkNDMyMjY3YWNhXkEyXkFqcGdeQXVyMTI2ODM1ODUw._V1_QL75_UX280_CR0,3,280,414_.jpg",14668630,https://www.imdb.com/title/tt14668630/,106 min,NA,"60,269",5.9
Life on Mars,(2008–2009),Drama,"Bizarre nightmares unfold in eight tales of terror in a visually stunning, spine-tingling horror collection curated by Guillermo del Toro.","https://m.media-amazon.com/images/M/MV5BYTFlZGMyMzEtZDAyZi00MTY4LWI4OWQtYmVjN2JlZDJmOGYyXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX280_CR0,3,280,414_.jpg",8415836,https://www.imdb.com/title/tt8415836/,60 min,R,"9,028",6.2
